node1	node2	color	width
Aarg01G010040	GWHPBRAE001953	0.994585349080096	4.38982923052222e-5
Aarg01G010040	GWHPBRAE004397	0.995587434981326	2.91631371349688e-5
Aarg01G010040	GWHPBRAE003325	0.995308014726024	3.2970442332303e-5
Aarg01G010040	GWHPBRAE000854	0.997808515967591	7.19864098330802e-6
Aarg01G010040	GWHPBRAE000189	0.993270437934072	6.77781275413292e-5
Aarg01G010040	GWHPBRAE004970	0.999026734587448	1.42040738415616e-6
Aarg01G010040	GWHPBRAE002126	-0.995195416569493	3.45705783564298e-5
Aarg01G010040	GWHPBRAE003367	0.992703459757977	7.96650171799307e-5
Aarg01G010040	GWHPBRAE005895	-0.993803758713279	5.74711617209456e-5
Aarg01G010040	GWHPBRAE003077	0.996309526896999	2.04042562175211e-5
Aarg01G010040	GWHPBRAE005508	0.990355278996192	1.3908238578608e-4
Aarg01G010690	GWHPBRAE001735	-0.993989429650583	5.40818620828887e-5
Aarg01G010690	GWHPBRAE004335	0.9902686422198	1.4158820986653e-4
Aarg01G018650	GWHPBRAE000089	0.993208880337561	6.90223585406713e-5
Aarg01G018650	GWHPBRAE004571	0.997368049377972	1.03816301382231e-5
Aarg01G018650	GWHPBRAE000544	-0.994042893000365	5.31249854107685e-5
Aarg01G018650	GWHPBRAE000568	-0.996960194728755	1.38465795980203e-5
Aarg01G018650	GWHPBRAE002088	-0.998072777605758	5.56770020399e-6
Aarg01G018650	GWHPBRAE003327	0.993095506784911	7.13434642438671e-5
Aarg01G018650	GWHPBRAE005682	-0.998063989064594	5.61857929470833e-6
Aarg01G018650	GWHPBRAE001752	0.99739286135255	1.01868973056973e-5
Aarg01G018650	GWHPBRAE004010	0.995494165741635	3.04080736004408e-5
Aarg01G018650	GWHPBRAE001768	0.991447250945218	1.0941145986254e-4
Aarg01G018650	GWHPBRAE005988	-0.992153455112147	9.2110850931526e-5
Aarg01G018650	GWHPBRAE000633	-0.995389791630043	3.18320390884086e-5
Aarg01G018650	GWHPBRAE006239	-0.992097819256448	9.34199670488134e-5
Aarg01G018650	GWHPBRAE000562	0.991549595757403	1.0681227893449e-4
Aarg01G018650	GWHPBRAE006194	-0.99197870724929	9.62536565394245e-5
Aarg01G018650	GWHPBRAE000864	0.995534328674736	2.98688028770311e-5
Aarg01G018650	GWHPBRAE004363	-0.996381239363729	1.96194482033896e-5
Aarg01G018650	GWHPBRAE005582	0.992786747625172	7.78588583318918e-5
Aarg01G018650	GWHPBRAE000372	0.992996947919907	7.33923832290095e-5
Aarg01G018650	GWHPBRAE006210	-0.99216594043442	9.18183360472113e-5
Aarg01G018650	GWHPBRAE002243	-0.995252411222722	3.37558944232264e-5
Aarg01G018650	GWHPBRAE000755	-0.993882050766686	5.6029458944895103e-05
Aarg01G018650	GWHPBRAE002448	-0.992594453399632	8.20601127360376e-5
Aarg01G018650	GWHPBRAE002679	-0.994190477338084	5.05277930360482e-5
Aarg01G018650	GWHPBRAE005038	-0.995383670618583	3.19165572999491e-5
Aarg01G018650	GWHPBRAE003365	-0.991756063678806	1.0166358989804e-4
Aarg01G018650	GWHPBRAE002836	0.993714131261013	5.91440346244809e-5
Aarg01G018650	GWHPBRAE004753	0.99728694110945	1.10310478245168e-5
Aarg01G018650	GWHPBRAE005020	-0.996738179284505	1.59418595411243e-5
Aarg01G018650	GWHPBRAE004741	0.992218681797509	9.05877942734001e-5
Aarg01G018650	GWHPBRAE003335	0.996729008900788	1.60315753636731e-5
Aarg01G018650	GWHPBRAE005626	-0.996867198129542	1.47062979793944e-5
Aarg01G018650	GWHPBRAE004239	0.994902304225244	3.89135176765976e-5
Aarg01G018650	GWHPBRAE001917	-0.993354194779484	6.61033288111845e-5
Aarg01G018650	GWHPBRAE002852	-0.996922957403019	1.41877197017415e-5
Aarg01G018650	GWHPBRAE004934	0.996956707801584	1.38783481882232e-5
Aarg01G018650	GWHPBRAE003687	-0.992831839189236	7.68896349967463e-5
Aarg01G018650	GWHPBRAE001471	0.993438191805703	6.44447232083234e-5
Aarg01G018650	GWHPBRAE006377	-0.999719150595035	1.18303506102535e-7
Aarg01G018650	GWHPBRAE002498	-0.991436688613081	1.0968147775924e-4
Aarg01G018650	GWHPBRAE004867	-0.992771963700619	7.81779505150126e-5
Aarg01G018650	GWHPBRAE004196	0.995761357916428	2.69110541633033e-5
Aarg01G018650	GWHPBRAE005113	-0.997702056718021	7.91474779626711e-6
Aarg01G018650	GWHPBRAE005977	-0.994687609994905	4.22572695750745e-5
Aarg01G018650	GWHPBRAE003288	-0.990011847219804	1.4914656891917e-4
Aarg01G018650	GWHPBRAE005098	-0.991852708346638	9.92971399931264e-5
Aarg01G018650	GWHPBRAE004335	0.994538086334311	4.46672800649139e-5
Aarg01G018650	GWHPBRAE005778	-0.993976367153488	5.43169477973393e-5
Aarg01G018650	GWHPBRAE003198	0.993494488343208	6.33448607774145e-5
Aarg01G018650	GWHPBRAE003370	0.990674011812869	1.3005552399203e-4
Aarg01G018650	GWHPBRAE000327	-0.996025847848166	2.36594443372429e-5
Aarg01G018650	GWHPBRAE003056	0.99209257025184	9.35439521430048e-5
Aarg01G018650	GWHPBRAE005966	0.991595061419984	1.0566761379404e-4
Aarg01G018650	GWHPBRAE002282	0.994776265835611	4.0859826872186e-5
Aarg01G018650	GWHPBRAE001735	-0.992411391877387	8.61619573715444e-5
Aarg01G018650	GWHPBRAE003448	0.994459981200855	4.5952695844953e-5
Aarg01G018650	GWHPBRAE004296	-0.997931143073499	6.41582594473888e-6
Aarg01G018650	GWHPBRAE004814	-0.994024286924699	5.34570263299727e-5
Aarg01G018650	GWHPBRAE005894	-0.998345844931845	4.10208041068394e-6
Aarg01G018650	GWHPBRAE000362	-0.997955837373514	6.2636303954644e-6
Aarg01G018650	GWHPBRAE002317	-0.996120514143149	2.25464218428506e-5
Aarg01G018650	GWHPBRAE004927	0.991570770618432	1.0627840553567e-4
Aarg01G018650	GWHPBRAE003979	-0.993735490288913	5.8743200414213e-5
Aarg01G018650	GWHPBRAE005057	-0.993321234690417	6.67599029018362e-5
Aarg01G018650	GWHPBRAE006098	0.999071650502618	1.29234914281184e-6
Aarg01G018650	GWHPBRAE002299	0.995778313200401	2.66963383501739e-5
Aarg01G018650	GWHPBRAE005618	0.998376411969661	3.95191721835886e-6
Aarg01G018650	GWHPBRAE002712	-0.995668441431664	2.8102964229948e-5
Aarg01G018650	GWHPBRAE004463	-0.998750048338409	2.3425922852649e-6
Aarg01G018650	GWHPBRAE002958	-0.997415980003758	1.00071120547884e-5
Aarg01G018650	GWHPBRAE004402	-0.994846691229938	3.97664597620029e-5
Aarg01G018650	GWHPBRAE006110	0.990542520051187	1.3374293340029e-4
Aarg01G018650	GWHPBRAE001145	0.997145182467588	1.2213341357814e-5
Aarg01G018650	GWHPBRAE002862	0.990517586148108	1.3444794750805e-4
Aarg01G018650	GWHPBRAE004758	-0.993736336822273	5.87273419654366e-5
Aarg01G018650	GWHPBRAE006469	0.995111640008502	3.57856888295593e-5
Aarg01G018650	GWHPBRAE002014	-0.99449509023137606	4.53726368614404e-5
Aarg01G018650	GWHPBRAE005508	0.990487545815939	1.3529980120941e-4
Aarg01G018650	GWHPBRAE005962	0.995241371818084	3.39129347821654e-5
Aarg01G018650	GWHPBRAE000979	0.990319661113093	1.4010987419865e-4
Aarg01G018650	GWHPBRAE006188	-0.9906406226371	1.3098698582192e-4
Aarg01G019240	GWHPBRAE004097	0.990346185897219	1.3934434105533e-4
Aarg01G019240	GWHPBRAE002210	0.995092480611988	3.60665240890512e-5
Aarg01G019240	GWHPBRAE002126	-0.990989157587684	1.2142710252849e-4
Aarg01G019240	GWHPBRAE001324	0.990415782297784	1.3734565360534e-4
Aarg01G019240	GWHPBRAE005394	0.994265956397636	4.92246185068712e-5
Aarg01G019240	GWHPBRAE000672	-0.995965610945578	2.43816101104244e-5
Aarg01G019240	GWHPBRAE001212	0.991159560282109	1.1688460651093e-4
Aarg01G019240	GWHPBRAE005366	0.990962960878456	1.2213309532715e-4
Aarg01G019240	GWHPBRAE002152	0.996001130847086	2.39544588858109e-5
Aarg01G019240	GWHPBRAE003377	0.991173448106889	1.1651819789948e-4
Aarg01G019240	GWHPBRAE000854	0.994831433225458	4.00020869948392e-5
Aarg01G019240	GWHPBRAE005269	0.991916941852091	9.77396868813152e-5
Aarg01G019240	GWHPBRAE001953	0.992875140802892	7.59645860504143e-5
Aarg01G019240	GWHPBRAE004970	0.996319142382501	2.02981337591446e-5
Aarg01G019240	GWHPBRAE005028	-0.990559094743887	1.332753008727e-4
Aarg01G019240	GWHPBRAE005514	-0.998066404424131	5.60457312070994e-6
Aarg01G019240	GWHPBRAE003434	0.99231965241983	8.82550852594477e-5
Aarg01G019240	GWHPBRAE005257	0.990200537769483	1.4357367147788e-4
Aarg01G019240	GWHPBRAE004550	0.991337047047502	1.1224506753682e-4
Aarg01G019240	GWHPBRAE001342	0.994876401433136	3.93096429465167e-5
Aarg01G027690	GWHPBRAE000854	0.994759337541511	4.11248483058735e-5
Aarg01G027690	GWHPBRAE004097	0.990922138537022	1.2323731086527e-4
Aarg01G027690	GWHPBRAE000672	-0.991545512039361	1.0691539351959e-4
Aarg01G027690	GWHPBRAE004550	0.993626811211406	6.07968713921547e-5
Aarg01G027690	GWHPBRAE003434	0.995731689637084	2.72888289818418e-5
Aarg01G027690	GWHPBRAE000437	0.993754979350534	5.83786455823354e-5
Aarg01G027690	GWHPBRAE003377	0.994264443174787	4.92505779488006e-5
Aarg01G027690	GWHPBRAE001212	0.993375418168843	6.56822664901746e-5
Aarg01G027690	GWHPBRAE006247	-0.991036299329642	1.20161787166e-4
Aarg01G027690	GWHPBRAE001953	0.997848268640894	6.93994056066849e-6
Aarg01G027690	GWHPBRAE005514	-0.993315236363667	6.68797394196563e-5
Aarg01G027700	GWHPBRAE000437	0.997173581601944	1.19716718205432e-5
Aarg01G027700	GWHPBRAE003434	0.990339741512513	1.3953014053713e-4
Aarg01G027700	GWHPBRAE001953	0.993765996654499	5.81730611619591e-5
Aarg01G027710	GWHPBRAE006081	-0.993893191633621	5.58257917022686e-5
Aarg01G027710	GWHPBRAE004111	0.995610623068439	2.88576605207425e-5
Aarg01G027710	GWHPBRAE004363	-0.993147382884055	7.02766481712747e-5
Aarg01G027710	GWHPBRAE003327	0.993772955484337	5.80433949013415e-5
Aarg01G027710	GWHPBRAE005778	-0.994433955182831	4.63850619465411e-5
Aarg01G027710	GWHPBRAE006194	-0.997413754306021	1.00243509164599e-5
Aarg01G027710	GWHPBRAE002462	0.99409560401775	5.21899186654018e-5
Aarg01G027710	GWHPBRAE003077	0.998087366497537	5.4837520058193e-6
Aarg01G027710	GWHPBRAE005623	0.996872541527188	1.46561999185835e-5
Aarg01G027710	GWHPBRAE004239	0.995148339278528	3.52508169552124e-5
Aarg01G027710	GWHPBRAE000854	0.998946921918733	1.66287625003037e-6
Aarg01G027710	GWHPBRAE001324	0.996795441054336	1.53873429291629e-5
Aarg01G027710	GWHPBRAE004014	0.994537469413259	4.46773617348573e-5
Aarg01G027710	GWHPBRAE001370	-0.993250877277966	6.81722727868816e-5
Aarg01G027710	GWHPBRAE006188	-0.992444278759099	8.54177112095122e-5
Aarg01G027710	GWHPBRAE001953	0.997690692059219	7.99319709021695e-6
Aarg01G027710	GWHPBRAE006247	-0.997164317822166	1.20502391278698e-5
Aarg01G027710	GWHPBRAE001849	0.991566085379996	1.0639641769083e-4
Aarg01G027710	GWHPBRAE005098	-0.995976157513327	2.42543868991252e-5
Aarg01G027710	GWHPBRAE002299	0.994559013264914	4.43259665754425e-5
Aarg01G027710	GWHPBRAE002126	-0.996239496387571	2.11854917595566e-5
Aarg01G027710	GWHPBRAE001752	0.991052831486297	1.1971961803736e-4
Aarg01G027710	GWHPBRAE005307	0.996891932873401	1.44751098045681e-5
Aarg01G027710	GWHPBRAE005508	0.996639978215063	1.69156526959036e-5
Aarg01G027710	GWHPBRAE001342	0.99480766364988	4.03705415390476e-5
Aarg01G027710	GWHPBRAE000633	-0.994350731175732	4.77812113177656e-5
Aarg01G027710	GWHPBRAE002862	0.990027843827683	1.4867001304352e-4
Aarg01G027710	GWHPBRAE001344	0.991458167113687	1.091327450986e-4
Aarg01G027710	GWHPBRAE000089	0.993035822171014	7.25807787294031e-5
Aarg01G027710	GWHPBRAE002162	0.991685246508865	1.0341526766399e-4
Aarg01G027710	GWHPBRAE000864	0.993813237878032	5.72956359983223e-5
Aarg01G027710	GWHPBRAE004741	0.996651224342534	1.68026705211766e-5
Aarg01G027710	GWHPBRAE002177	-0.996296834598565	2.05447594283648e-5
Aarg01G027710	GWHPBRAE001596	0.995182796372618	3.47522834904801e-5
Aarg01G027710	GWHPBRAE002480	0.993731510574992	5.8817782621734e-5
Aarg01G027710	GWHPBRAE005357	-0.992369105874814	8.71236421622346e-5
Aarg01G027710	GWHPBRAE001768	0.996255509716971	2.10055600819992e-5
Aarg01G027710	GWHPBRAE003056	0.99253393373087	8.34051310263373e-5
Aarg01G027710	GWHPBRAE005257	0.997716790505296	7.8136171572929e-6
Aarg01G027710	GWHPBRAE000672	-0.996483066342483	1.85314833633932e-5
Aarg01G027710	GWHPBRAE005895	-0.998848622567182	1.98774181603412e-6
Aarg01G027710	GWHPBRAE006239	-0.993412121812811	6.49572510993401e-5
Aarg01G027710	GWHPBRAE003377	0.995341433622251	3.25028103795866e-5
Aarg01G027710	GWHPBRAE003335	0.992508300175151	8.39781114509996e-5
Aarg01G027710	GWHPBRAE004397	0.996929260260701	1.41296861377871e-5
Aarg01G027710	GWHPBRAE004970	0.994514568292966	4.50524133057684e-5
Aarg01G027710	GWHPBRAE000520	0.992461406472103	8.50313779543477e-5
Aarg01G027710	GWHPBRAE005028	-0.995968526433512	2.43464073512722e-5
Aarg01G027710	GWHPBRAE002317	-0.993665871897058	6.00547018936304e-5
Aarg01G027710	GWHPBRAE001212	0.993382082883546	6.555031855493e-5
Aarg01G027710	GWHPBRAE004104	0.996365266219089	1.97929247267581e-5
Aarg01G027710	GWHPBRAE003367	0.999215858062841	9.22076790477178e-7
Aarg01G027710	GWHPBRAE005038	-0.993267682671876	6.78335768093952e-5
Aarg01G027710	GWHPBRAE003567	0.998185031218262	4.93817816304976e-6
Aarg01G027710	GWHPBRAE006115	0.999005477971276	1.48311927050671e-6
Aarg01G027710	GWHPBRAE004329	0.998301915065408	4.32279046025386e-6
Aarg01G027710	GWHPBRAE002210	0.995675019607126	2.8017732734309e-5
Aarg01G027710	GWHPBRAE005582	0.994899194209078	3.89609726321183e-5
Aarg01G027710	GWHPBRAE005113	-0.991571352730799	1.0626374780375e-4
Aarg01G027710	GWHPBRAE003396	0.995106202785815	3.58652753709165e-5
Aarg01G027710	GWHPBRAE005528	0.997049559890626	1.30448033250907e-5
Aarg01G027710	GWHPBRAE005514	-0.991880465866239	9.86226042321015e-5
Aarg01G027710	GWHPBRAE002679	-0.995709971702056	2.7567036620102e-5
Aarg01G027710	GWHPBRAE006110	0.996981677937018	1.3651653252289e-5
Aarg01G027710	GWHPBRAE005966	0.996843694106369	1.49276783605323e-5
Aarg01G027710	GWHPBRAE004550	0.998329015815505	4.18594936624217e-6
Aarg01G027710	GWHPBRAE003448	0.993000855418099	7.33106001831185e-5
Aarg01G027710	GWHPBRAE006469	0.992831514741165	7.68965872346428e-5
Aarg01G027710	GWHPBRAE000979	0.994368638603556	4.74790552487114e-5
Aarg01G027710	GWHPBRAE003687	-0.993107343794717	7.10993337453836e-5
Aarg01G027710	GWHPBRAE003325	0.996218805473807	2.14191173815159e-5
Aarg01G027710	GWHPBRAE000275	0.997695889426865	7.95727212410391e-6
Aarg01G027710	GWHPBRAE005269	0.99845954942469	3.55765422721532e-6
Aarg01G027710	GWHPBRAE004305	0.998502905264308	3.36026125768996e-6
Aarg01G027710	GWHPBRAE003434	0.996367458454711	1.97690707741671e-5
Aarg01G027710	GWHPBRAE005039	-0.994654629174318	4.27831172844506e-5
Aarg01G027710	GWHPBRAE004927	0.997678267672255	8.0794039218901e-6
Aarg01G027710	GWHPBRAE003198	0.992389145037439	8.66672400738899e-5
Aarg01G027710	GWHPBRAE006412	-0.995511765409884	3.0171168544646e-5
Aarg01G027710	GWHPBRAE000755	-0.995875694707716	2.54797642176285e-5
Aarg01G027710	GWHPBRAE004097	0.999473331468135	4.15996570080068e-7
Aarg01G029910	GWHPBRAE002243	-0.995911725916408	2.5036811797996e-5
Aarg01G029910	GWHPBRAE004239	0.998270511227699	4.48411055620213e-6
Aarg01G029910	GWHPBRAE001596	0.993073154939429	7.1805594631158e-5
Aarg01G029910	GWHPBRAE001004	-0.990059536885638	1.4772808786078e-4
Aarg01G029910	GWHPBRAE002177	-0.992013593687563	9.54193314588458e-5
Aarg01G029910	GWHPBRAE001768	0.994902390800069	3.89121970663098e-5
Aarg01G029910	GWHPBRAE004934	0.997147154615508	1.21964809172148e-5
Aarg01G029910	GWHPBRAE005682	-0.996239665909706	2.1183582932460302e-05
Aarg01G029910	GWHPBRAE006081	-0.992778634973377	7.80338789923007e-5
Aarg01G029910	GWHPBRAE003335	0.999299914146893	7.35008739427556e-7
Aarg01G029910	GWHPBRAE000544	-0.995925809545166	2.48647279930125e-5
Aarg01G029910	GWHPBRAE003367	0.992529927920689	8.34945429104561e-5
Aarg01G029910	GWHPBRAE004010	0.992027177693184	9.50954435090523e-5
Aarg01G029910	GWHPBRAE002088	-0.99630032643519	2.05060569320459e-5
Aarg01G029910	GWHPBRAE002462	0.993099407141739	7.12629758505834e-5
Aarg01G029910	GWHPBRAE000089	0.996526625109177	1.80755477223737e-5
Aarg01G029910	GWHPBRAE005582	0.997212230947138	1.16466516466573e-5
Aarg01G029910	GWHPBRAE004571	0.995155902463495	3.51410873600244e-5
Aarg01G029910	GWHPBRAE004196	0.996167396722937	2.20051235557683e-5
Aarg01G029910	GWHPBRAE005977	-0.993312514830461	6.69341464520912e-5
Aarg01G029910	GWHPBRAE002299	0.998164173960011	5.05229227076853e-6
Aarg01G029910	GWHPBRAE003288	-0.990545548820048	1.3365741982562e-4
Aarg01G029910	GWHPBRAE000864	0.997329193505538	1.06902852881063e-5
Aarg01G029910	GWHPBRAE005618	0.996161480463113	2.20730695335014e-5
Aarg01G029910	GWHPBRAE005988	-0.996098762267457	2.27997960209336e-5
Aarg01G029910	GWHPBRAE001752	0.998546077000233	3.16930141575078e-6
Aarg01G029910	GWHPBRAE006194	-0.995820294277141	2.61684002906826e-5
Aarg01G029910	GWHPBRAE002498	-0.991031953399058	1.202781583256e-4
Aarg01G029910	GWHPBRAE000327	-0.995255820941407	3.3707463233501e-5
Aarg01G029910	GWHPBRAE004296	-0.99753997369857506	9.07015039874892e-6
Aarg01G029910	GWHPBRAE000275	0.993592457197287	6.14533711766896e-5
Aarg01G029910	GWHPBRAE005894	-0.999111551135723	1.18366143198045e-6
Aarg01G029910	GWHPBRAE000520	0.993487140829311	6.34878728025257e-5
Aarg01G029910	GWHPBRAE003448	0.998240835260565	4.6392688619612e-6
Aarg01G029910	GWHPBRAE002852	-0.997485144005752	9.47879840351717e-6
Aarg01G029910	GWHPBRAE002958	-0.995313163700243	3.28981752097945e-5
Aarg01G029910	GWHPBRAE005778	-0.997550951716399	8.98941174631851e-6
Aarg01G029910	GWHPBRAE005508	0.993276344389827	6.76593371653489e-5
Aarg01G029910	GWHPBRAE005623	0.994222079329586	4.9980104797509e-5
Aarg01G029910	GWHPBRAE003567	0.994216582307112	5.00751586689496e-5
Aarg01G029910	GWHPBRAE002014	-0.99683887734438	1.49732505962952e-5
Aarg01G029910	GWHPBRAE002862	0.991779651514389	1.0108345239201e-4
Aarg01G029910	GWHPBRAE004833	-0.993814611817287	5.72702169896466e-5
Aarg01G029910	GWHPBRAE005626	-0.996169381088432	2.19823573046618e-5
Aarg01G029910	GWHPBRAE000372	0.995255860461082	3.3706902105024e-5
Aarg01G029910	GWHPBRAE005144	-0.990654802272821	1.3059101006929e-4
Aarg01G029910	GWHPBRAE005113	-0.998761761606897	2.29890222236406e-6
Aarg01G029910	GWHPBRAE004335	0.993693006844252	5.95418037001583e-5
Aarg01G029910	GWHPBRAE003327	0.995984103071392	2.4158759167392e-5
Aarg01G029910	GWHPBRAE003687	-0.995508525949704	3.02147047022139e-5
Aarg01G029910	GWHPBRAE006412	-0.99261473153162	8.16118811657329e-5
Aarg01G029910	GWHPBRAE006098	0.9978119750317	7.17594235921659e-6
Aarg01G029910	GWHPBRAE000562	0.992280733100615	8.9150637903046e-5
Aarg01G029910	GWHPBRAE000633	-0.997290038521206	1.10058859936757e-5
Aarg01G029910	GWHPBRAE006239	-0.994323682194899	4.82394286001053e-5
Aarg01G029910	GWHPBRAE005020	-0.996271656604403	2.08249037116914e-5
Aarg01G029910	GWHPBRAE004363	-0.99803530577844	5.78624319347298e-6
Aarg01G029910	GWHPBRAE005039	-0.991818611994943	1.0012885348231e-4
Aarg01G029910	GWHPBRAE000568	-0.997297486197546	1.09455022645477e-5
Aarg01G029910	GWHPBRAE004741	0.996721798456665	1.61022932689825e-5
Aarg01G029910	GWHPBRAE005962	0.994813521274241	4.02795853573501e-5
Aarg01G029910	GWHPBRAE000848	-0.991996394013456	9.58302168510006e-5
Aarg01G029910	GWHPBRAE005098	-0.995656335624667	2.82601534378202e-5
Aarg01G029910	GWHPBRAE005357	-0.993825051508359	5.70772579528978e-5
Aarg01G029910	GWHPBRAE001735	-0.991783240247902	1.0099533338969e-4
Aarg01G029910	GWHPBRAE004867	-0.993465303608515	6.39138622511304e-5
Aarg01G029910	GWHPBRAE005038	-0.997877532008371	6.75252484150235e-6
Aarg01G029910	GWHPBRAE006188	-0.994626759312879	4.32300058843538e-5
Aarg01G029910	GWHPBRAE000362	-0.998014683802072	5.90830806634912e-6
Aarg01G029910	GWHPBRAE004402	-0.990465947060633	1.3591393421519e-4
Aarg01G029910	GWHPBRAE002712	-0.994706427954691	4.19586895117341e-5
Aarg01G029910	GWHPBRAE004814	-0.992539951240375	8.32709067055681e-5
Aarg01G029910	GWHPBRAE002448	-0.991973229447908	9.63849896613578e-5
Aarg01G029910	GWHPBRAE000979	0.994907827253243	3.88293143360752e-5
Aarg01G029910	GWHPBRAE005528	0.994814647281227	4.02621126489588e-5
Aarg01G029910	GWHPBRAE001145	0.998504464253748	3.35326827460847e-6
Aarg01G029910	GWHPBRAE001471	0.996563926748626	1.76896149128858e-5
Aarg01G029910	GWHPBRAE004753	0.994913115270802	3.87487792496977e-5
Aarg01G029910	GWHPBRAE006115	0.991347968642563	1.1196263456225e-4
Aarg01G029910	GWHPBRAE006377	-0.997698647893438	7.93823804245974e-6
Aarg01G029910	GWHPBRAE003365	-0.990340680292441	1.395030666873e-4
Aarg01G029910	GWHPBRAE004927	0.995982588697443	2.41769706681438e-5
Aarg01G029910	GWHPBRAE006469	0.996903357112002	1.4368948604071e-5
Aarg01G029910	GWHPBRAE004463	-0.999163740709088	1.04870199191254e-6
Aarg01G029910	GWHPBRAE002317	-0.998826381376199	2.06526275148278e-6
Aarg01G029910	GWHPBRAE001917	-0.991125545493302	1.1778445617149e-4
Aarg01G029910	GWHPBRAE004305	0.990960301737613	1.2220487236702e-4
Aarg01G029910	GWHPBRAE006110	0.99452110910443	4.49451348223384e-5
Aarg01G029910	GWHPBRAE005057	-0.990186334668006	1.4398947349847e-4
Aarg01G029910	GWHPBRAE003056	0.994260060549503	4.93258007234765e-5
Aarg01G029910	GWHPBRAE004329	0.993330711330704	6.65707940146198e-5
Aarg01G029910	GWHPBRAE005966	0.994758187236986	4.11428879647513e-5
Aarg01G029910	GWHPBRAE005895	-0.992123364870102	9.28177327939039e-5
Aarg01G029910	GWHPBRAE002679	-0.99783696856552	7.01299738681271e-6
Aarg01G029910	GWHPBRAE002480	0.991106759902609	1.1828289721282e-4
Aarg01G029910	GWHPBRAE004758	-0.993620005298454	6.09266518751816e-5
Aarg01G029910	GWHPBRAE003979	-0.992302997342055	8.86377748394729e-5
Aarg01G029910	GWHPBRAE000755	-0.996440447183625	1.89830738710484e-5
Aarg01G029910	GWHPBRAE003198	0.997430382452876	9.89591799971379e-6
Aarg01G030390	GWHPBRAE001212	0.995584223649343	2.92055693786875e-5
Aarg01G030390	GWHPBRAE000672	-0.994878397381303	3.92790481744676e-5
Aarg01G030390	GWHPBRAE004104	0.991197575576692	1.1588299589337e-4
Aarg01G030390	GWHPBRAE001324	0.9908929944342	1.240286691968e-4
Aarg01G030390	GWHPBRAE001953	0.99955109231027806	3.02231939475206e-7
Aarg01G030390	GWHPBRAE003434	0.996991561546435	1.35624386534694e-5
Aarg01G030390	GWHPBRAE002210	0.991274276266614	1.1387520131922e-4
Aarg01G030390	GWHPBRAE006247	-0.995002751125013	3.73963475883698e-5
Aarg01G030390	GWHPBRAE000854	0.998078293411282	5.5358859305521e-6
Aarg01G030390	GWHPBRAE005895	-0.992181071660681	9.14644529674824e-5
Aarg01G030390	GWHPBRAE000275	0.991948183175182	9.69866245661422e-5
Aarg01G030390	GWHPBRAE003367	0.992696213799384	7.98231279894868e-5
Aarg01G030390	GWHPBRAE004550	0.996512559728601	1.82221519278158e-5
Aarg01G030390	GWHPBRAE001342	0.993724847785168	5.8942752965141e-5
Aarg01G030390	GWHPBRAE006081	-0.990381790340336	1.3832004550451e-4
Aarg01G030390	GWHPBRAE004305	0.992028600416415	9.50615528174659e-5
Aarg01G030390	GWHPBRAE003567	0.991197133246446	1.1589462551064e-4
Aarg01G030390	GWHPBRAE005269	0.992978331612568	7.37826428531818e-5
Aarg01G030390	GWHPBRAE005528	0.991392921227585	1.1080389352624e-4
Aarg01G030390	GWHPBRAE004097	0.995708586998023	2.75848225155251e-5
